procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 14309764 1184608 6755228    0    0     8 25324 49227 88401  3  2 95  0  0  0
 2  0      0 14247480 1184620 6760324    0    0     0  6708 40221 57860  6  2 93  0  0  0
 3  0      0 14184412 1184640 6784756    0    0     0 23163 40353 59342  6  2 92  0  0  0
 3  0      0 14202568 1185064 6798048    0    0     0 17204 31747 38604  7  2 90  1  0  0
 3  0      0 14074032 1185080 6798760    0    0     0   296 12150 7746  8  1 91  0  0  0
 1  1      0 14061320 1185356 6799396    0    0     0  5023 15220 17831  2  1 94  3  0  0
 1  0      0 14089596 1185884 6801708    0    0     0 10579 14731 15645  2  1 95  2  0  0
 0  1      0 14169568 1186172 6802292    0    0     0  7696 16425 15253  3  1 94  2  0  0
 0  1      0 14164752 1186284 6802356    0    0     0  2469 17850 19674  1  0 95  4  0  0
 1  0      0 14175428 1186308 6801732    0    0     0   601 8497 7847  1  0 99  0  0  0
 5  0      0 14187664 1186492 6799788    0    0     0  4654 11822 14193  1  0 97  2  0  0
 1  0      0 14202260 1186492 6801872    0    0     0     0 7081 7720  1  0 98  0  0  0
 1  0      0 14219568 1186500 6801908    0    0     0   171 5651 5978  1  0 99  0  0  0
 1  0      0 14226668 1186500 6804008    0    0     0     0 5304 5068  1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  1      0 14247236 1186520 6803948    0    0     0 127936 22000 11724  1  1 98  0  0  0
 1  0      0 14551020 1186636 6642148    0    0     0 20352 39334 32084  2  2 95  0  0  0
 1  0      0 14544648 1186636 6642192    0    0     0     0 7868 7540  2  0 97  0  0  0
 3  0      0 14906288 1186740 6479344    0    0     0 30476 32724 32285  2  2 96  0  0  0
 1  2      0 14545008 1187192 6481480    0    0   416 26699 48590 58206  5  5 88  2  0  0
 4  2      0 14522700 1188224 6496364    0    0     0 19359 33957 51307  2  1 90  7  0  0
 4  0      0 14551096 1188504 6510944    0    0  5350 20054 55130 114936  5  2 89  3  0  0
 1  1      0 14480028 1188740 6528844    0    0   576 68660 56557 133721 16  3 80  1  0  0
 4  1      0 14475884 1188876 6541604    0    0  2771 10956 19858 43244  4  1 94  1  0  0
 4  0      0 14472828 1188956 6554704    0    0  2771 13164 47689 104456 12  3 85  0  0  0
 3  0      0 14445716 1188980 6569324    0    0     0 12320 36868 80860  9  3 89  0  0  0
 2  0      0 14415232 1188980 6569816    0    0     0   236 28905 13549  5  3 92  0  0  0
 3  0      0 14454920 1188984 6571656    0    0     0  1296 31743 19946  5  4 91  0  0  0
 2  0      0 14444448 1188992 6572588    0    0     0  1016 34056 16374  6  4 90  0  0  0
14  0      0 14197796 1188992 6580244    0    0     0  8864 39284 18842 38  9 54  0  0  0
15  0      0 13904608 1189000 6587444    0    0     0 16524 38295 15754 51  8 41  0  0  0
26  0      0 13724092 1189000 6598932    0    0     0 13380 35343 12597 82  9  9  0  0  0
32  0      0 13850756 1189000 6615328    0    0     0 33556 38881 15027 69 10 22  0  0  0
14  0      0 13748076 1189000 6624696    0    0     0 20268 33273 9056 70  6 24  0  0  0
14  0      0 13990800 1189024 6640932    0    0     0 122324 46369 17546 36  6 58  0  0  0
 2  0      0 14025748 1189140 6656576    0    0     0 16680 50295 36261 21  4 75  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 14087376 1189260 6687580    0    0     0 75980 58503 67097  6  3 89  1  0  0
 2  0      0 14080948 1189276 6688448    0    0     0  1016 19453 9324  5  1 94  0  0  0
 2  0      0 14077624 1189288 6709268    0    0     0  7324 30251 43548  4  1 95  0  0  0
 2  1      0 14066532 1189392 6722380    0    0     0 47868 37891 41470  5  2 93  0  0  0
13  0      0 13866556 1189916 6728580    0    0     0 10592 37117 17737 24  3 72  1  0  0
13  0      0 13641632 1189936 6741212    0    0     0 16716 38774 15018 51  5 44  0  0  0
 3  0      0 13878336 1190484 6758792    0    0     0 43120 44946 20511 44  6 49  1  0  0
15  0      0 13750428 1190856 6769176    0    0     0  7904 42441 17079 37  5 58  0  0  0
16  0      0 13730900 1191000 6739328    0    0     0 77004 50532 28248 51  7 42  0  0  0
 2  1      0 13919160 1191180 6747708    0    0    64 25002 39063 20555 30  3 63  3  0  0
 2  0      0 14125040 1191280 6711396    0    0     0 32877 38853 26149  5  3 92  1  0  0
 1  2      0 14121128 1191588 6712224    0    0    64  7303 29486 24946  1  1 92  6  0  0
 1  0      0 14153348 1191740 6712256    0    0     0  2132 21275 15084  1  1 96  3  0  0
 2  0      0 14188112 1191908 6712296    0    0     0  4586 8457 10292  1  0 97  2  0  0
 1  0      0 14229500 1191908 6712336    0    0     0     0 6451 5181  1  1 99  0  0  0
 1  0      0 14256884 1191912 6710208    0    0     0   139 4110 5114  1  0 99  0  0  0
 1  0      0 14292796 1191932 6712408    0    0     0   692 12377 11108  2  1 97  0  0  0
 1  0      0 14310512 1191932 6712516    0    0     0     0 9504 11669  2  0 97  0  0  0
 1  0      0 14327960 1191936 6712320    0    0     0   304 6595 6852  1  0 98  0  0  0
 6  0      0 14348364 1192472 6712756    0    0     0 13699 17530 23254  2  1 95  3  0  0
 3  2      0 14340672 1192740 6712612    0    0   256 10402 16524 20380  2  1 94  3  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  2      0 14348268 1193448 6712672    0    0     0 20006 20630 26680  2  1 91  7  0  0
 2  2      0 14334324 1193912 6714364    0    0     0 14506 19083 25095  2  1 91  7  0  0
 1  1      0 14326344 1194292 6714576    0    0   256 10617 14616 19076  2  1 94  4  0  0
 1  0      0 14330520 1194576 6714652    0    0     0 10480 13124 16538  1  1 95  3  0  0
 1  0      0 14333480 1194584 6714696    0    0     0   385 10100 11695  3  1 97  0  0  0
 1  1      0 14339760 1194792 6714752    0    0     8  6782 12601 16642  1  1 96  3  0  0
 1  1      0 14349608 1195152 6714848    0    0    16  8479 12914 17131  1  1 95  3  0  0
 2  2      0 14360584 1195604 6716920    0    0     0 11204 15425 20020  1  1 91  7  0  0
 3  1      0 14358460 1195992 6716952    0    0     0  9890 14108 19104  1  0 91  7  0  0
 2  1      0 14362832 1196332 6717076    0    0    16 10705 13650 18188  1  1 93  6  0  0
 1  1      0 14364636 1196544 6717116    0    0     0  8323 10444 13873  1  0 95  4  0  0
 2  0      0 14364988 1196708 6717212    0    0     0  4901 8455 10870  1  0 97  2  0  0
 1  0      0 14359208 1196708 6713236    0    0     0     0 5214 4830  1  0 98  0  0  0
 3  0      0 14370548 1196720 6713260    0    0     0   225 4945 5364  1  0 99  0  0  0
 3  1      0 14374636 1196796 6711312    0    0     0  2542 6068 7176  1  0 98  1  0  0
 7  1      0 14383100 1197040 6709296    0    0     0  7556 9368 12881  0  1 95  4  0  0
 3  2      0 14386016 1197292 6711620    0    0     0  7250 18599 19780  2  1 92  5  0  0
 3  1      0 14383472 1197656 6711568    0    0     0 19966 31284 25322  1  1 91  7  0  0
 5  0      0 14390980 1197764 6711948    0    0     0 16093 17219 18917  1  1 95  3  0  0
 5  0      0 14398708 1197764 6712000    0    0     0   272 8610 5642  1  0 99  0  0  0
 1  0      0 14400236 1197764 6712036    0    0     0    99 3361 3474  1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 14412360 1197764 6712072    0    0     0  8088 9319 6501  1  0 98  0  0  0
 2  0      0 14411000 1197764 6712108    0    0     0     8 11093 7186  2  1 97  0  0  0
 4  0      0 14370196 1197860 6717912    0    0     0 26680 37670 30937  2  2 96  0  0  0
 1  0      0 14330424 1197964 6738052    0    0     0 12672 44031 32400  3  2 95  0  0  0
 2  0      0 14291864 1197984 6769756    0    0     0  7748 41339 41473  1  1 97  0  0  0
 2  0      0 14268760 1197984 6804952    0    0     0 26582 51805 85325  3  2 95  0  0  0
 3  0      0 14133328 1197988 6855912    0    0     0 26712 42300 52662  7  2 92  0  0  0
 3  0      0 14097860 1198016 6826004    0    0     0  1567 26584 10746  7  1 92  0  0  0
 2  0      0 14051036 1198500 6828748    0    0     0 14400 27666 11104  6  1 92  1  0  0
 5  0      0 14026960 1199032 6833484    0    0     0  9645 22038 17489  5  1 93  1  0  0
 1  1      0 13993352 1199360 6834492    0    0     0  6370 19771 18390  3  1 92  4  0  0
 1  1      0 14034396 1199556 6834356    0    0     0  4336 18863 21302  1  1 93  6  0  0
 1  1      0 14078060 1199652 6834404    0    0     0  2175 13064 13852  1  1 95  3  0  0
 0  1      0 14107716 1199824 6833872    0    0     0  7066 23657 16050  1  1 94  5  0  0
 0  0      0 14141644 1199888 6833952    0    0     0  1527 18870 7971  1  0 98  1  0  0
 0  0      0 14164264 1199900 6833992    0    0     0   178 14278 6431  1  0 99  0  0  0
 1  0      0 14181620 1199908 6834028    0    0     0   188 15298 8204  2  1 97  0  0  0
 0  0      0 14199284 1199908 6834068    0    0     0     0 17353 6409  1  0 99  0  0  0
 0  0      0 14216888 1199908 6834092    0    0     0     0 15928 5052  0  0 99  0  0  0
 0  0      0 14223600 1199908 6834132    0    0     0     0 16314 5401  1  0 99  0  0  0
 2  0      0 14306412 1199968 6772888    0    0     0 126584 30836 21668  2  1 97  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 14872588 1200180 6509200    0    0     0 41564 57096 49156  3  3 94  1  0  0
 0  1      0 14526704 1200960 6511284    0    0   416 31251 57319 58452  5  4 88  3  0  0
 0  3      0 14500852 1201728 6524136    0    0     0 19183 41819 60019  2  1 90  7  0  0
 3  0      0 14466868 1202052 6541956    0    0  5350 53442 72411 122461 11  4 83  2  0  0
 3  0      0 14475972 1202284 6558192    0    0   576 34944 35640 79884 10  1 88  1  0  0
 1  0      0 14421804 1202452 6579288    0    0  2771 24316 47555 92635  7  3 89  1  0  0
 1  0      0 14376392 1202468 6588500    0    0  2771   656 31077 43687  5  2 93  0  0  0
 2  0      0 14349724 1202484 6597724    0    0     0 12612 43231 74540  8  3 89  0  0  0
 4  0      0 14364004 1202484 6599076    0    0     0  1148 37469 14037  3  3 94  0  0  0
 3  0      0 14352156 1202484 6600144    0    0     0   320 39508 13719  5  4 91  0  0  0
14  0      0 14177736 1202484 6603552    0    0     0  2404 42717 15449 20  6 74  0  0  0
14  0      0 14008756 1202484 6614412    0    0     0 15720 46661 16999 48  9 44  0  0  0
25  0      0 13832380 1202488 6626876    0    0     0 17672 44430 15410 56  8 36  0  0  0
28  0      0 13815924 1202500 6642888    0    0     0 30092 32950 13887 78  9 13  0  0  0
16  0      0 13823656 1202500 6650856    0    0     0 18728 39328 13104 71  8 21  0  0  0
14  0      0 13904268 1202500 6659396    0    0     0 19228 46635 17483 52  8 40  0  0  0
 4  0      0 14048172 1202608 6672568    0    0     0 117132 53723 32817 30  5 64  1  0  0
 3  0      0 14176880 1202608 6712700    0    0     0 55036 58391 61374  7  3 89  0  0  0
 2  0      0 14188600 1202716 6714336    0    0     0 29308 37031 24971  6  2 92  0  0  0
 3  0      0 14131148 1202724 6724388    0    0     0  4356 35713 26165  5  1 94  0  0  0
 2  1      0 14087564 1202988 6751896    0    0     0 55500 50150 68499  4  2 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
15  0      0 13872460 1203364 6755768    0    0     0  8804 40927 18983 30  3 67  1  0  0
15  0      0 13771776 1203376 6765500    0    0     0 17476 44620 15709 52  5 43  0  0  0
 3  0      0 13760952 1203412 6776012    0    0     0 21312 40460 12248 40  4 56  0  0  0
15  0      0 13999180 1204244 6785808    0    0     0 21748 39890 19096  6  4 90  1  0  0
16  0      0 13733864 1204488 6759356    0    0    72 65076 52990 35979 50  6 41  2  0  0
13  0      0 13722304 1204544 6768000    0    0     0 19362 44757 22008 49  5 42  4  0  0
 3  0      0 13925920 1204616 6773504    0    0     0 16734 33709 13007 15  3 82  1  0  0
 0  1      0 14092664 1204908 6738472    0    0    64 46051 42738 32173  4  2 92  2  0  0
 3  0      0 14088612 1205108 6738508    0    0     0  1969 24797 18518  1  0 95  4  0  0
 1  1      0 14107656 1205136 6738560    0    0     0   828 19171 7915  1  0 99  0  0  0
 1  0      0 14135756 1205404 6738580    0    0     0  3746 21361 11677  1  1 97  1  0  0
 0  0      0 14168756 1205404 6738588    0    0     0     0 21284 9418  1  1 98  0  0  0
 2  0      0 14197380 1205408 6738616    0    0     0   269 21750 10632  3  1 97  0  0  0
 2  0      0 14226824 1205408 6738656    0    0     0     0 19754 8374  1  1 99  0  0  0
 2  0      0 14234116 1206136 6738736    0    0     0 12670 26200 18715  2  1 95  2  0  0
 1  1      0 14230420 1206500 6738968    0    0   256 10233 24225 18263  1  1 95  3  0  0
 2  0      0 14235456 1206812 6739056    0    0     0 11323 9487 13372  1  0 95  4  0  0
 1  0      0 14255984 1207300 6738480    0    0     0 15568 14686 18298  1  1 94  4  0  0
 1  0      0 14254908 1207580 6738716    0    0   256 10107 10963 14712  1  1 95  3  0  0
 1  1      0 14253024 1207856 6739816    0    0     0 10948 12400 14652  1  1 95  3  0  0
 1  0      0 14259412 1208232 6736688    0    0     0  9547 12627 17724  1  0 95  4  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 14267472 1208676 6736780    0    0     0  8640 12870 17906  1  1 95  4  0  0
 0  1      0 14276204 1209000 6738992    0    0    16  9345 13795 19262  1  1 95  3  0  0
 1  1      0 14261568 1209192 6739012    0    0     0 12240 15008 19615  2  1 92  5  0  0
 1  1      0 14256532 1209488 6739056    0    0     0  9633 15956 18171  1  1 94  4  0  0
 1  1      0 14274000 1209832 6743376    0    0    16  9514 21073 20343  1  1 95  3  0  0
 3  1      0 14278084 1210032 6743436    0    0     0  9360 11047 16146  1  0 95  4  0  0
 1  0      0 14288832 1210072 6743532    0    0     0  1735 14412 12076  1  1 98  1  0  0
 2  0      0 14292392 1210072 6743560    0    0     0   173 2203 3054  0  0 99  0  0  0
 1  0      0 14312992 1210288 6741476    0    0     0  8129 10347 13519  1  1 96  3  0  0
 0  1      0 14317128 1210544 6743792    0    0     0  7252 11508 15873  2  1 93  4  0  0
 1  0      0 14333200 1210564 6743852    0    0     0  9252 8089 9470  1  1 98  0  0  0
 0  1      0 14335980 1210828 6741764    0    0     0  7694 8408 12287  0  0 96  3  0  0
 0  1      0 14340284 1211144 6742016    0    0     0  8573 11904 15203  1  1 95  4  0  0
 0  0      0 14342596 1211172 6742060    0    0     0  9536 6375 9038  1  1 99  0  0  0
 0  0      0 14354096 1211180 6742224    0    0     0   199 4153 3927  0  0 99  0  0  0
 0  0      0 14333692 1211276 6743592    0    0     0 16492 20136 22777  1  1 97  0  0  0
 0  0      0 14312144 1211276 6760436    0    0     0  6540 21605 28403  1  1 98  0  0  0
 0  0      0 14294680 1211276 6783084    0    0     0  2092 30811 74138  1  2 98  0  0  0
 2  0      0 14219828 1211332 6803568    0    0     0 65156 35601 42110  5  2 92  0  0  0
 2  0      0 14134356 1211340 6836972    0    0     0  6536 46510 89274  5  2 93  0  0  0
 1  0      0 14085248 1211356 6864012    0    0     0 29024 22467 27518  6  1 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 14066728 1211764 6866344    0    0     0  9761 16133 11926  7  1 91  1  0  0
 0  1      0 14031332 1211836 6867036    0    0     0  2176 16826 9365  5  1 94  0  0  0
 0  2      0 14020328 1212364 6869928    0    0     0 12084 21059 22824  1  1 92  6  0  0
 0  0      0 14059996 1212460 6869424    0    0     0  2191 16315 13952  5  1 93  1  0  0
 1  2      0 14128888 1212828 6869976    0    0     0  9150 19998 20922  3  1 91  5  0  0
 0  0      0 14140576 1212944 6870056    0    0     0  2539 11273 15858  1  0 95  3  0  0
 1  0      0 14151312 1213016 6866552    0    0     0  2269 5186 6584  0  0 99  1  0  0
 0  0      0 14167024 1213088 6868588    0    0     0  2612 7465 7571  1  1 98  1  0  0
 1  0      0 14179872 1213092 6868648    0    0     0   116 2560 3223  0  0 99  0  0  0
 1  0      0 14205516 1213092 6866492    0    0     0     0 5390 5139  2  0 98  0  0  0
 1  0      0 14211132 1213096 6866532    0    0     0   276 3170 3876  1  0 99  0  0  0
 1  0      0 14199196 1213096 6868808    0    0     0  2672 7339 7768  1  1 99  0  0  0
 0  0      0 14522460 1213184 6707124    0    0     0 124816 33793 35626  2  2 95  1  0  0
 0  0      0 14506108 1213188 6707224    0    0     0   412 12992 13691  1  1 98  0  0  0
 1  0      0 14845700 1213304 6543964    0    0     0 29756 34280 37301  4  2 94  0  0  0
 1  1      0 14313848 1213860 6546384    0    0   416 30155 45571 60106  6  4 87  3  0  0
 2  2      0 14303200 1214500 6562116    0    0     0 19975 35879 64003  2  1 90  7  0  0
 5  0      0 14378852 1214760 6585288    0    0  5350 60874 71524 190064 14  4 80  2  0  0
 2  0      0 14353048 1214820 6586804    0    0   288 13496 27487 24050 10  2 88  0  0  0
11  2      0 14325436 1215104 6613248    0    0   288 20884 43607 130946  6  2 90  1  0  0
 2  0      0 14326924 1215168 6634260    0    0  5542 23828 50816 97811 13  4 83  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 14320740 1215172 6636780    0    0     0  1468 26739 16995  6  2 92  0  0  0
 2  0      0 14351608 1215188 6638200    0    0     0  1604 26391 15733  4  4 93  0  0  0
 2  0      0 14356556 1215196 6639148    0    0     0  1800 29014 13646  5  4 90  0  0  0
22  0      0 14170144 1215196 6642288    0    0     0  1124 33781 18405 13  5 82  0  0  0
14  0      0 13955440 1215212 6651304    0    0     8 17560 36920 18921 49  8 43  0  0  0
33  0      0 13583392 1215228 6660524    0    0     0 11604 34024 16915 86 11  3  0  0  0
27  0      0 13439276 1215228 6671712    0    0     0 22572 31745 13939 91  8  1  0  0  0
27  0      0 13483104 1215252 6685216    0    0     0 32580 33229 13808 76  9 15  0  0  0
 4  0      0 13605340 1215252 6692232    0    0     0 21996 28278 7771 60  5 35  0  0  0
 0  8      0 13802408 1215252 6711532    0    0     0 110412 29598 14594 25  5 70  0  0  0
 0  0      0 13817096 1215396 6729284    0    0     0 39764 44857 53738  5  4 91  1  0  0
 7  0      0 13831908 1215408 6756704    0    0     0 47140 38468 60453  4  2 93  0  0  0
 3  0      0 13864404 1215424 6785124    0    0     0 49268 39394 68168  8  2 90  0  0  0
 2  0      0 13789484 1215456 6783476    0    0     0  1140 9531 6050  7  1 92  0  0  0
13  0      0 13813032 1216084 6792800    0    0     0 14556 22055 14789 10  3 86  1  0  0
14  0      0 13691752 1216796 6806060    0    0     0 31980 33856 18288 49  6 45  1  0  0
25  0      0 13483556 1217116 6829048    0    0     0 14484 32426 17903 82  7 11  0  0  0
15  0      0 13442304 1217152 6841012    0    0     0 28176 31130 13195 74  7 18  0  0  0
18  0      0 13535620 1217204 6845240    0    0     0 21544 33192 14419 50  6 44  0  0  0
 3  1      0 13776304 1217488 6823532    0    0    64 80876 38692 35519 14  4 81  2  0  0
 1  1      0 13895768 1217956 6784800    0    0    64 23666 29484 34705  3  2 90  5  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  1      0 13908720 1218120 6777264    0    0     0  2851 12024 17195  1  0 95  4  0  0
 1  1      0 13923112 1218252 6773204    0    0     0  4755 10783 12113  1  0 97  2  0  0
 2  0      0 13939224 1218424 6773244    0    0     0  3980 7336 8641  0  0 98  1  0  0
 1  0      0 13988000 1218424 6773280    0    0     0     1 6889 6566  1  0 99  0  0  0
 1  0      0 14004552 1218424 6773960    0    0     0     1 3754 3891  0  0 99  0  0  0
 1  0      0 14032352 1218428 6774004    0    0     0   468 4589 5200  1  0 99  0  0  0
 1  0      0 14050452 1218440 6777240    0    0     0   208 5356 6060  1  0 99  0  0  0
 1  0      0 14082548 1218440 6777288    0    0     0     0 4290 4367  2  0 98  0  0  0
 1  1      0 14099864 1218896 6777408    0    0     0 14509 12176 13423  1  0 96  2  0  0
 1  2      0 14119152 1219328 6776824    0    0   240 12096 14282 18610  1  1 93  6  0  0
 2  2      0 14123816 1220176 6776924    0    0    16 19819 16828 20483  1  1 91  7  0  0
 4  0      0 14130784 1220932 6777156    0    0   240 14460 23227 19369  1  1 91  7  0  0
 1  1      0 14118276 1221432 6777252    0    0    16 13266 12483 16892  1  1 92  7  0  0
 1  0      0 14121664 1221708 6777356    0    0     0  9795 12081 15350  2  1 94  3  0  0
 1  0      0 14134076 1221716 6777392    0    0     0    89 4367 4307  1  0 99  0  0  0
 2  1      0 14155692 1221756 6774304    0    0     0  1711 6099 6160  2  0 97  0  0  0
 2  1      0 14174868 1222080 6774352    0    0     0  8579 11703 15824  1  0 95  4  0  0
 1  2      0 14181952 1222636 6774384    0    0     0 12163 13148 18268  1  1 92  7  0  0
 0  2      0 14181036 1223108 6774444    0    0    16 11368 12917 19127  1  1 92  7  0  0
 0  2      0 14186768 1223656 6774680    0    0     0 12291 14574 20075  1  1 91  7  0  0
 0  1      0 14200876 1224092 6774632    0    0    16 10840 14079 19202  1  0 92  7  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 14206436 1224284 6774692    0    0     0  7597 9843 13546  0  1 96  3  0  0
 0  0      0 14214728 1224284 6774724    0    0     0   107 3146 3382  0  0 99  0  0  0
 0  0      0 14219572 1224284 6774780    0    0     0   107 3005 3500  0  0 99  0  0  0
 1  0      0 14224776 1224284 6774804    0    0     0     0 3099 3326  0  0 99  0  0  0
 0  1      0 14237100 1224316 6774844    0    0     0  1492 5038 5955  1  0 98  1  0  0
 0  2      0 14254228 1224504 6775008    0    0     0  9596 10997 15632  1  0 95  4  0  0
 0  2      0 14253108 1224788 6775200    0    0     0  9464 12038 17163  0  0 92  8  0  0
 1  1      0 14276468 1225136 6773212    0    0     0 16588 16795 22913  1  1 91  7  0  0
 1  0      0 14275408 1225284 6773176    0    0     0 14686 10985 14300  1  1 96  2  0  0
 2  0      0 14284188 1225284 6773276    0    0     0  9399 3786 3674  0  0 99  0  0  0
 1  0      0 14279676 1225284 6773324    0    0     0   544 5570 6046  1  0 99  0  0  0
 1  0      0 14282624 1225284 6773360    0    0     0     0 4422 5106  0  0 99  0  0  0
 1  0      0 14274552 1225284 6776480    0    0     0     0 8679 9858  2  0 97  0  0  0
 4  0      0 14253756 1225444 6777180    0    0     0 23296 28311 33442  2  2 95  1  0  0
 2  0      0 14201860 1225476 6811756    0    0     0  5880 49111 87368  2  3 96  0  0  0
 3  0      0 14117952 1225476 6894872    0    0     0 48420 47884 81285  3  2 95  0  0  0
 2  0      0 14059456 1225476 6942596    0    0     0  7296 18531 23861  3  1 96  0  0  0
 1  0      0 14051784 1225480 6953756    0    0     0  2831 26066 26927  1  1 98  0  0  0
 2  0      0 14014064 1225492 6898316    0    0     0  7008 19868 18539  5  1 94  0  0  0
 2  0      0 13956236 1225516 6898388    0    0     0   788 12957 6111  8  1 91  0  0  0
 2  0      0 13892516 1226068 6900764    0    0     0  9492 15598 12554  6  1 92  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 13972368 1226564 6903860    0    0     0 12252 19948 16483  4  1 94  1  0  0
 0  1      0 13957616 1226700 6903916    0    0     8  2766 14490 19155  4  1 92  4  0  0
 0  1      0 13974460 1226972 6903676    0    0     0  5065 14536 19704  1  1 95  3  0  0
 0  0      0 13984420 1227176 6903748    0    0     0  5795 12907 16669  1  1 95  4  0  0
 0  0      0 14001960 1227348 6907032    0    0     0  4924 14455 15749  1  1 97  2  0  0
 2  0      0 13917176 1227356 6919616    0    0     0   191 23659 20536  3  1 96  0  0  0
 0  0      0 13705856 1227380 6922592    0    0     0  1436 43086 49739  8  2 90  0  0  0
 5  0      0 13711956 1227380 6922008    0    0     0     0 11254 11503  2  1 97  0  0  0
 1  0      0 13726716 1227380 6922068    0    0     8  1940 6017 4606  1  0 99  0  0  0
 2  0      0 13666968 1227384 6920604    0    0     0   460 13065 12650  2  1 97  0  0  0
 8  1      0 13824688 1227464 6860476    0    0     0 134296 22069 21111  2  1 96  1  0  0
 5  1      0 14238532 1227576 6697656    0    0     0 28492 32416 24777  2  1 97  0  0  0
 1  0      0 14540200 1227688 6597660    0    0     0 22104 36246 29441  2  2 95  1  0  0
 0  0      0 14546620 1227688 6597924    0    0     0   292 24115 14663  2  1 97  0  0  0
 0  0      0 14541208 1227688 6595768    0    0     0     0 17607 7714  1  0 99  0  0  0
 1  0      0 14553392 1227688 6596448    0    0     0   620 16440 6906  1  0 98  0  0  0
 1  0      0 14580892 1227696 6596420    0    0     0   300 19330 6799  1  1 99  0  0  0
 1  0      0 14582568 1227696 6596452    0    0     0     0 16173 5305  1  0 99  0  0  0
 1  0      0 14592180 1227696 6596484    0    0     0     0 17358 5265  0  1 99  0  0  0
 1  0      0 14593628 1227696 6596516    0    0     0   308 18508 7717  1  0 99  0  0  0
 1  0      0 14602864 1227696 6596048    0    0     0     0 18980 6754  1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 14617868 1227696 6595952    0    0     0     0 16411 5703  1  0 99  0  0  0
 1  0      0 14601996 1227696 6595972    0    0     0     0 18854 7062  1  0 99  0  0  0
 3  0      0 14607144 1227696 6596024    0    0     0     0 16542 6385  1  0 99  0  0  0
 2  0      0 14608332 1227700 6595960    0    0     0   216 18231 6863  1  0 99  0  0  0
 9  0      0 14615840 1227700 6596092    0    0     0     0 16510 5806  1  0 99  0  0  0
 1  0      0 14626408 1227700 6596128    0    0     0     0 19041 7945  1  0 99  0  0  0
 1  0      0 14632248 1227700 6596152    0    0     0   164 16947 6795  1  0 99  0  0  0
 1  0      0 14641256 1227700 6596196    0    0     0     0 17996 6627  1  1 99  0  0  0
 1  0      0 14646476 1227700 6596224    0    0     0     0 16182 5697  1  0 99  0  0  0
 1  0      0 14646228 1227700 6596380    0    0     0     0 17692 5928  1  0 99  0  0  0
 1  0      0 14647480 1227700 6596428    0    0     0     0 15695 5412  1  0 99  0  0  0
 2  0      0 14641036 1227700 6596572    0    0     0  2792 18041 6748  1  0 99  0  0  0
 1  0      0 14643292 1227700 6596436    0    0     0     0 16609 5947  1  0 99  0  0  0
 3  0      0 14648868 1227704 6596460    0    0     0   364 16744 5647  1  0 99  0  0  0
 3  0      0 14648692 1227704 6596516    0    0     0     0 17187 6433  1  0 98  0  0  0
 0  0      0 14682768 1227704 6594644    0    0     0   200 18948 6630  1  0 99  0  0  0
 1  0      0 14689352 1227704 6594288    0    0     0     0 15820 6155  1  0 99  0  0  0
 1  0      0 14686332 1227704 6594320    0    0     0     0 17261 6704  1  1 99  0  0  0
